,nid,first.name,last.name,eval.year,court,pap,gender,asian,black,hispanic,white,judjis_score,ci_l,ci_u
1689,1379236,Raymond,Clevenger,2022,U.S. Court of Appeals for the Federal Circuit,1,1,0,0,0,1,0,0,0
1690,1391006,Raymond,Fisher,2001,U.S. Court of Appeals for the Ninth Circuit,0,1,0,0,0,1,-0.1111111,-0.435554,0.21333173
1691,1391006,Raymond,Fisher,2005,U.S. Court of Appeals for the Ninth Circuit,0,1,0,0,0,1,-0.0277778,-0.215038,0.15948242
1692,1391006,Raymond,Fisher,2009,U.S. Court of Appeals for the Ninth Circuit,0,1,0,0,0,1,0.05555556,-0.0563916,0.16750269
1693,1391006,Raymond,Fisher,2014,U.S. Court of Appeals for the Ninth Circuit,0,1,0,0,0,1,-0.0333333,-0.2254839,0.15881725
1694,1391006,Raymond,Fisher,2018,U.S. Court of Appeals for the Ninth Circuit,0,1,0,0,0,1,-0.3333333,-0.633719,-0.0329477
1695,1392106,Raymond,Gruender,2008,U.S. Court of Appeals for the Eighth Circuit,1,1,0,0,0,1,0.69047619,0.64420999,0.73674239
1696,1392106,Raymond,Gruender,2012,U.S. Court of Appeals for the Eighth Circuit,1,1,0,0,0,1,0.42857143,0.1654907,0.69165216
1697,1392106,Raymond,Gruender,2016,U.S. Court of Appeals for the Eighth Circuit,1,1,0,0,0,1,0.47916667,0.20287395,0.75545938
1698,1392106,Raymond,Gruender,2019,U.S. Court of Appeals for the Eighth Circuit,1,1,0,0,0,1,0.25,0.01888508,0.48111492
1699,1392731,Raymond,Kethledge,2010,U.S. Court of Appeals for the Sixth Circuit,1,1,0,0,0,1,0.28571429,0.02399315,0.54743542
1700,1392731,Raymond,Kethledge,2013,U.S. Court of Appeals for the Sixth Circuit,1,1,0,0,0,1,0.51041667,0.33532391,0.68550942
1701,1392731,Raymond,Kethledge,2017,U.S. Court of Appeals for the Sixth Circuit,1,1,0,0,0,1,0.38095238,0.16068122,0.60122354
1702,1392731,Raymond,Kethledge,2020,U.S. Court of Appeals for the Sixth Circuit,1,1,0,0,0,1,0.45833333,0.19313798,0.72352869
1703,1392731,Raymond,Kethledge,2023,U.S. Court of Appeals for the Sixth Circuit,1,1,0,0,0,1,0,0,0
1704,1393561,Raymond,Lohier,2015,U.S. Court of Appeals for the Second Circuit,0,1,0,1,0,0,0.0952381,-0.0898267,0.28030288
1705,1393561,Raymond,Lohier,2019,U.S. Court of Appeals for the Second Circuit,0,1,0,1,0,0,0.33333333,0.03294766,0.63371901
1706,1393561,Raymond,Lohier,2021,U.S. Court of Appeals for the Second Circuit,0,1,0,1,0,0,-0.0952381,-0.2803029,0.08982669
1707,1386671,Reena,Raggi,2004,U.S. Court of Appeals for the Second Circuit,1,0,0,0,0,1,0.13333333,-0.1509129,0.41757957
1708,1386671,Reena,Raggi,2007,U.S. Court of Appeals for the Second Circuit,1,0,0,0,0,1,0.59259259,0.28651807,0.89866712
1709,1386671,Reena,Raggi,2012,U.S. Court of Appeals for the Second Circuit,1,0,0,0,0,1,0.05952381,-0.0561417,0.1751893
1710,1386671,Reena,Raggi,2015,U.S. Court of Appeals for the Second Circuit,1,0,0,0,0,1,0.38095238,0.16068122,0.60122354
1711,1386671,Reena,Raggi,2019,U.S. Court of Appeals for the Second Circuit,1,0,0,0,0,1,0.66666667,0.56335844,0.76997489
1712,1386671,Reena,Raggi,2021,U.S. Court of Appeals for the Second Circuit,1,0,0,0,0,1,0.42222222,0.243108,0.60133645
1713,1381081,Reynaldo,Garza,1992,U.S. Court of Appeals for the Fifth Circuit,0,1,0,0,1,0,-0.1111111,-0.435554,0.21333173
1714,1381081,Reynaldo,Garza,1995,U.S. Court of Appeals for the Fifth Circuit,0,1,0,0,1,0,-0.547619,-0.7307459,-0.3644922
1715,1381081,Reynaldo,Garza,2000,U.S. Court of Appeals for the Fifth Circuit,0,1,0,0,1,0,-0.5333333,-0.8175796,-0.2490871
1716,1377456,Rhesa,Barksdale,1995,U.S. Court of Appeals for the Fifth Circuit,1,1,0,0,0,1,0.73333333,0.64630105,0.82036561
1717,1377456,Rhesa,Barksdale,2000,U.S. Court of Appeals for the Fifth Circuit,1,1,0,0,0,1,0.83333333,-0.2189586,1.88562525
1718,1377456,Rhesa,Barksdale,2004,U.S. Court of Appeals for the Fifth Circuit,1,1,0,0,0,1,0.76190476,0.64244595,0.88136357
1719,1377456,Rhesa,Barksdale,2007,U.S. Court of Appeals for the Fifth Circuit,1,1,0,0,0,1,0.7037037,0.59543985,0.81196755
1720,1377456,Rhesa,Barksdale,2012,U.S. Court of Appeals for the Fifth Circuit,1,1,0,0,0,1,0.56666667,0.21853754,0.91479579
1721,1377456,Rhesa,Barksdale,2014,U.S. Court of Appeals for the Fifth Circuit,1,1,0,0,0,1,0.45238095,0.22104997,0.68371194
1722,1377456,Rhesa,Barksdale,2017,U.S. Court of Appeals for the Fifth Circuit,1,1,0,0,0,1,0.55555556,0.4688518,0.64225931
1723,1377456,Rhesa,Barksdale,2020,U.S. Court of Appeals for the Fifth Circuit,1,1,0,0,0,1,0.31481481,0.07010052,0.55952911
1724,1377456,Rhesa,Barksdale,2023,U.S. Court of Appeals for the Fifth Circuit,1,1,0,0,0,1,0.5625,0.31691207,0.80808793
1725,1377271,Richard,Arnold,1990,U.S. Court of Appeals for the Eighth Circuit,0,1,0,0,0,1,0,NA,NA
1726,1377271,Richard,Arnold,1993,U.S. Court of Appeals for the Eighth Circuit,0,1,0,0,0,1,-0.3888889,-0.8180864,0.04030865
1727,1377271,Richard,Arnold,1997,U.S. Court of Appeals for the Eighth Circuit,0,1,0,0,0,1,-0.0833333,-0.1866911,0.0200244
1728,1377271,Richard,Arnold,2001,U.S. Court of Appeals for the Eighth Circuit,0,1,0,0,0,1,-0.2083333,-0.4735287,0.05686202
1729,1377271,Richard,Arnold,2005,U.S. Court of Appeals for the Eighth Circuit,0,1,0,0,0,1,-0.4444444,-0.6443373,-0.2445516
1730,1378831,Richard,Cardamone,1990,U.S. Court of Appeals for the Second Circuit,1,1,0,0,0,1,0.66666667,NA,NA
1731,1378831,Richard,Cardamone,1992,U.S. Court of Appeals for the Second Circuit,1,1,0,0,0,1,0.375,-0.4473531,1.19735315
1732,1378831,Richard,Cardamone,1996,U.S. Court of Appeals for the Second Circuit,1,1,0,0,0,1,0.22222222,0.01560577,0.42883867
1733,1378831,Richard,Cardamone,2000,U.S. Court of Appeals for the Second Circuit,1,1,0,0,0,1,0.24444444,0.08150107,0.40738782
1734,1378831,Richard,Cardamone,2004,U.S. Court of Appeals for the Second Circuit,1,1,0,0,0,1,0.19135802,-0.0692614,0.45197741
1735,1378831,Richard,Cardamone,2007,U.S. Court of Appeals for the Second Circuit,1,1,0,0,0,1,0.16666667,-0.3199976,0.65333093
1736,1391546,Richard,Clifton,2005,U.S. Court of Appeals for the Ninth Circuit,1,1,0,0,0,1,-0.0833333,-0.3695179,0.20285128
1737,1391546,Richard,Clifton,2009,U.S. Court of Appeals for the Ninth Circuit,1,1,0,0,0,1,0.25694444,0.03460961,0.47927928
1738,1391546,Richard,Clifton,2014,U.S. Court of Appeals for the Ninth Circuit,1,1,0,0,0,1,0.05555556,-0.055194,0.1663051
1739,1391546,Richard,Clifton,2018,U.S. Court of Appeals for the Ninth Circuit,1,1,0,0,0,1,0.17592593,-0.0038357,0.35568751
1740,1379656,Richard,Cudahy,1990,U.S. Court of Appeals for the Seventh Circuit,0,1,0,0,0,1,-0.4444444,-0.7440663,-0.1448226
1741,1379656,Richard,Cudahy,1991,U.S. Court of Appeals for the Seventh Circuit,0,1,0,0,0,1,-0.5111111,-0.6672652,-0.354957
1742,1379656,Richard,Cudahy,1997,U.S. Court of Appeals for the Seventh Circuit,0,1,0,0,0,1,-0.6666667,-0.9869189,-0.3464145
1743,1379656,Richard,Cudahy,2000,U.S. Court of Appeals for the Seventh Circuit,0,1,0,0,0,1,-0.6666667,-0.8616216,-0.4717117
1744,1379656,Richard,Cudahy,2004,U.S. Court of Appeals for the Seventh Circuit,0,1,0,0,0,1,-0.4047619,-0.6266468,-0.182877
1745,1379656,Richard,Cudahy,2007,U.S. Court of Appeals for the Seventh Circuit,0,1,0,0,0,1,0,-0.5202833,0.52028325
1746,1379656,Richard,Cudahy,2012,U.S. Court of Appeals for the Seventh Circuit,0,1,0,0,0,1,-0.0740741,-0.2118184,0.06367023
1747,1379656,Richard,Cudahy,2014,U.S. Court of Appeals for the Seventh Circuit,0,1,0,0,0,1,0.19047619,-0.0484414,0.42939381
1748,1392281,Richard,Griffin,2010,U.S. Court of Appeals for the Sixth Circuit,1,1,0,0,0,1,0.44444444,0.11235558,0.7765333
1749,1392281,Richard,Griffin,2013,U.S. Court of Appeals for the Sixth Circuit,1,1,0,0,0,1,0.45833333,0.26167177,0.6549949
1750,1392281,Richard,Griffin,2017,U.S. Court of Appeals for the Sixth Circuit,1,1,0,0,0,1,0.375,0.15372431,0.59627569
1751,1392281,Richard,Griffin,2020,U.S. Court of Appeals for the Sixth Circuit,1,1,0,0,0,1,0.22222222,0.01560577,0.42883867
1752,1392281,Richard,Griffin,2023,U.S. Court of Appeals for the Sixth Circuit,1,1,0,0,0,1,0.33333333,0.08851563,0.57815104
1753,1391101,Richard,Linn,2003,U.S. Court of Appeals for the Federal Circuit,0,1,0,0,0,1,0.06666667,-0.0754565,0.20878979
1754,1391101,Richard,Linn,2006,U.S. Court of Appeals for the Federal Circuit,0,1,0,0,0,1,0.19444444,-0.1111118,0.50000065
1755,1391101,Richard,Linn,2011,U.S. Court of Appeals for the Federal Circuit,0,1,0,0,0,1,0,0,0
1756,1391101,Richard,Linn,2014,U.S. Court of Appeals for the Federal Circuit,0,1,0,0,0,1,0,0,0
1757,1391101,Richard,Linn,2017,U.S. Court of Appeals for the Federal Circuit,0,1,0,0,0,1,0,0,0
1758,1391101,Richard,Linn,2019,U.S. Court of Appeals for the Federal Circuit,0,1,0,0,0,1,0,0,0
1759,1391101,Richard,Linn,2022,U.S. Court of Appeals for the Federal Circuit,0,1,0,0,0,1,0,0,0
1760,1385861,Richard,Nygaard,1993,U.S. Court of Appeals for the Third Circuit,1,1,0,0,0,1,0.34444444,0.05337142,0.63551747
1761,1385861,Richard,Nygaard,1997,U.S. Court of Appeals for the Third Circuit,1,1,0,0,0,1,0.125,-0.2873529,0.5373529
1762,1385861,Richard,Nygaard,2000,U.S. Court of Appeals for the Third Circuit,1,1,0,0,0,1,0,0,0
1763,1385861,Richard,Nygaard,2004,U.S. Court of Appeals for the Third Circuit,1,1,0,0,0,1,0.22916667,-0.0747443,0.53307767
1764,1385861,Richard,Nygaard,2006,U.S. Court of Appeals for the Third Circuit,1,1,0,0,0,1,0.19047619,-0.1516018,0.53255416
1765,1385861,Richard,Nygaard,2010,U.S. Court of Appeals for the Third Circuit,1,1,0,0,0,1,0,0,0
1766,1385861,Richard,Nygaard,2013,U.S. Court of Appeals for the Third Circuit,1,1,0,0,0,1,0,0,0
1767,1385861,Richard,Nygaard,2016,U.S. Court of Appeals for the Third Circuit,1,1,0,0,0,1,0.02222222,-0.0251522,0.0695966
1768,1385861,Richard,Nygaard,2021,U.S. Court of Appeals for the Third Circuit,1,1,0,0,0,1,0.14583333,-0.0169072,0.30857391
1769,1386026,Richard,Paez,2005,U.S. Court of Appeals for the Ninth Circuit,0,1,0,0,1,0,-0.5606061,-0.7847164,-0.3364957
1770,1386026,Richard,Paez,2009,U.S. Court of Appeals for the Ninth Circuit,0,1,0,0,1,0,-0.6944444,-0.8766812,-0.5122077
1771,1386026,Richard,Paez,2014,U.S. Court of Appeals for the Ninth Circuit,0,1,0,0,1,0,-0.3333333,-0.6801888,0.01352217
1772,1386026,Richard,Paez,2018,U.S. Court of Appeals for the Ninth Circuit,0,1,0,0,1,0,-0.5,-0.7067155,-0.2932845
1773,1386026,Richard,Paez,2020,U.S. Court of Appeals for the Ninth Circuit,0,1,0,0,1,0,-0.0987654,-0.2384097,0.04087888
1774,1386511,Richard,Posner,1991,U.S. Court of Appeals for the Seventh Circuit,1,1,0,0,0,1,0.16666667,NA,NA
1775,1386511,Richard,Posner,1997,U.S. Court of Appeals for the Seventh Circuit,1,1,0,0,0,1,0.58333333,0.32322207,0.8434446
1776,1386511,Richard,Posner,2000,U.S. Court of Appeals for the Seventh Circuit,1,1,0,0,0,1,0.5,0.2851701,0.7148299
1777,1386511,Richard,Posner,2004,U.S. Court of Appeals for the Seventh Circuit,1,1,0,0,0,1,0.625,0.29007223,0.95992777
1778,1386511,Richard,Posner,2007,U.S. Court of Appeals for the Seventh Circuit,1,1,0,0,0,1,0.72222222,0.5600008,0.88444364
1779,1386511,Richard,Posner,2012,U.S. Court of Appeals for the Seventh Circuit,1,1,0,0,0,1,0.23333333,-0.0764168,0.54308349
1780,1386511,Richard,Posner,2014,U.S. Court of Appeals for the Seventh Circuit,1,1,0,0,0,1,0.07407407,-0.174248,0.32239614
1781,1386511,Richard,Posner,2017,U.S. Court of Appeals for the Seventh Circuit,1,1,0,0,0,1,0.08333333,-0.0845874,0.25125403
1782,1388431,Richard,Suhrheinrich,1995,U.S. Court of Appeals for the Sixth Circuit,1,1,0,0,0,1,0.45833333,0.25378248,0.66288419
1783,1388431,Richard,Suhrheinrich,1999,U.S. Court of Appeals for the Sixth Circuit,1,1,0,0,0,1,0.54166667,0.37554235,0.70779099
1784,1388431,Richard,Suhrheinrich,2002,U.S. Court of Appeals for the Sixth Circuit,1,1,0,0,0,1,0.79166667,0.49749624,1.0858371
1785,1388431,Richard,Suhrheinrich,2006,U.S. Court of Appeals for the Sixth Circuit,1,1,0,0,0,1,0.55555556,0.14271493,0.96839618
1786,1388431,Richard,Suhrheinrich,2010,U.S. Court of Appeals for the Sixth Circuit,1,1,0,0,0,1,0.2962963,0.02106921,0.57152338
1787,1388431,Richard,Suhrheinrich,2013,U.S. Court of Appeals for the Sixth Circuit,1,1,0,0,0,1,0.33333333,0.01727504,0.64939163
1788,1388431,Richard,Suhrheinrich,2017,U.S. Court of Appeals for the Sixth Circuit,1,1,0,0,0,1,0.65432099,0.48406448,0.8245775
1789,1388431,Richard,Suhrheinrich,2020,U.S. Court of Appeals for the Sixth Circuit,1,1,0,0,0,1,0.83333333,0.6831405,0.98352617
1790,1388431,Richard,Suhrheinrich,2023,U.S. Court of Appeals for the Sixth Circuit,1,1,0,0,0,1,0.5,0.1641586,0.8358414
1791,1392581,Richard,Sullivan,2021,U.S. Court of Appeals for the Second Circuit,1,1,0,0,0,1,0.4,0.14560474,0.65439526
1792,1391186,Richard,Tallman,2005,U.S. Court of Appeals for the Ninth Circuit,0,1,0,0,0,1,0.31481481,0.17836191,0.45126772
1793,1391186,Richard,Tallman,2009,U.S. Court of Appeals for the Ninth Circuit,0,1,0,0,0,1,0.28333333,0.11261904,0.45404762
1794,1391186,Richard,Tallman,2014,U.S. Court of Appeals for the Ninth Circuit,0,1,0,0,0,1,0.22222222,-0.0609841,0.50542855
1795,1391186,Richard,Tallman,2018,U.S. Court of Appeals for the Ninth Circuit,0,1,0,0,0,1,0.42708333,0.16793644,0.68623023
1796,1391186,Richard,Tallman,2020,U.S. Court of Appeals for the Ninth Circuit,0,1,0,0,0,1,0.24444444,0.05776936,0.43111953
1797,1394141,Richard,Taranto,2017,U.S. Court of Appeals for the Federal Circuit,0,1,0,0,0,1,0,0,0
1798,1394141,Richard,Taranto,2019,U.S. Court of Appeals for the Federal Circuit,0,1,0,0,0,1,0,0,0
1799,1394141,Richard,Taranto,2022,U.S. Court of Appeals for the Federal Circuit,0,1,0,0,0,1,0,0,0
1800,1391866,Richard,Wesley,2007,U.S. Court of Appeals for the Second Circuit,1,1,0,0,0,1,0.66666667,0.66666667,0.66666667
1801,1391866,Richard,Wesley,2012,U.S. Court of Appeals for the Second Circuit,1,1,0,0,0,1,0.16666667,-0.0400488,0.37338214
1802,1391866,Richard,Wesley,2015,U.S. Court of Appeals for the Second Circuit,1,1,0,0,0,1,0.5,0.27227972,0.72772028
1803,1391866,Richard,Wesley,2019,U.S. Court of Appeals for the Second Circuit,1,1,0,0,0,1,0.3125,0.08575989,0.53924011
1804,1391866,Richard,Wesley,2021,U.S. Court of Appeals for the Second Circuit,1,1,0,0,0,1,0.375,0.12359058,0.62640942
1805,1394126,Robert,Bacharach,2015,U.S. Court of Appeals for the Tenth Circuit,0,1,0,0,0,1,0.2962963,-0.0584974,0.65109002
1806,1394126,Robert,Bacharach,2019,U.S. Court of Appeals for the Tenth Circuit,0,1,0,0,0,1,-0.1481481,-0.3303667,0.03407043
1807,1394126,Robert,Bacharach,2021,U.S. Court of Appeals for the Tenth Circuit,0,1,0,0,0,1,-0.0952381,-0.2803029,0.08982669
1808,1394126,Robert,Bacharach,2024,U.S. Court of Appeals for the Tenth Circuit,0,1,0,0,0,1,0,0,0
1809,1377681,Robert,Beezer,1990,U.S. Court of Appeals for the Ninth Circuit,1,1,0,0,0,1,0,NA,NA
1810,1377681,Robert,Beezer,1994,U.S. Court of Appeals for the Ninth Circuit,1,1,0,0,0,1,0.32539683,0.06051415,0.5902795
1811,1377681,Robert,Beezer,1998,U.S. Court of Appeals for the Ninth Circuit,1,1,0,0,0,1,0.24444444,0.10933894,0.37954995
1812,1377681,Robert,Beezer,2001,U.S. Court of Appeals for the Ninth Circuit,1,1,0,0,0,1,0.0952381,-0.0435605,0.23403669
1813,1377681,Robert,Beezer,2005,U.S. Court of Appeals for the Ninth Circuit,1,1,0,0,0,1,0.27083333,0.12542672,0.41623995
1814,1377681,Robert,Beezer,2009,U.S. Court of Appeals for the Ninth Circuit,1,1,0,0,0,1,0.23611111,0.11885418,0.35336804
1815,1378021,Robert,Boochever,1994,U.S. Court of Appeals for the Ninth Circuit,0,1,0,0,0,1,-0.1666667,-0.5588939,0.22556057
1816,1378021,Robert,Boochever,1998,U.S. Court of Appeals for the Ninth Circuit,0,1,0,0,0,1,-0.3888889,-0.5878009,-0.1899768
1817,1378021,Robert,Boochever,2001,U.S. Court of Appeals for the Ninth Circuit,0,1,0,0,0,1,-0.5555556,-0.7794498,-0.3316613
1818,1378021,Robert,Boochever,2005,U.S. Court of Appeals for the Ninth Circuit,0,1,0,0,0,1,-0.4166667,-0.6145817,-0.2187517
1819,1378021,Robert,Boochever,2009,U.S. Court of Appeals for the Ninth Circuit,0,1,0,0,0,1,-0.3888889,-0.6584933,-0.1192845
1820,1379011,Robert,Chapman,1990,U.S. Court of Appeals for the Fourth Circuit,1,1,0,0,0,1,0.83333333,-0.2189586,1.88562525
1821,1379011,Robert,Chapman,1993,U.S. Court of Appeals for the Fourth Circuit,1,1,0,0,0,1,0.15555556,-0.5844558,0.89556692
1822,1379556,Robert,Cowen,1990,U.S. Court of Appeals for the Third Circuit,1,1,0,0,0,1,0,NA,NA
1823,1379556,Robert,Cowen,1993,U.S. Court of Appeals for the Third Circuit,1,1,0,0,0,1,0.15079365,-0.284043,0.58563027
1824,1379556,Robert,Cowen,1997,U.S. Court of Appeals for the Third Circuit,1,1,0,0,0,1,0.02380952,-0.2626426,0.31026168
1825,1379556,Robert,Cowen,2000,U.S. Court of Appeals for the Third Circuit,1,1,0,0,0,1,0.36111111,0.00976829,0.71245393
1826,1379556,Robert,Cowen,2004,U.S. Court of Appeals for the Third Circuit,1,1,0,0,0,1,0.08333333,-0.2090065,0.37567316
1827,1379556,Robert,Cowen,2006,U.S. Court of Appeals for the Third Circuit,1,1,0,0,0,1,0.20634921,0.00409071,0.4086077
1828,1379556,Robert,Cowen,2016,U.S. Court of Appeals for the Third Circuit,1,1,0,0,0,1,0.16666667,-0.0627567,0.39609002
1829,1379556,Robert,Cowen,2021,U.S. Court of Appeals for the Third Circuit,1,1,0,0,0,1,0.18518519,0.00296661,0.36740377
1830,1382076,Robert,Henry,1998,U.S. Court of Appeals for the Tenth Circuit,0,1,0,0,0,1,-0.2,-0.6263694,0.22636936
1831,1382076,Robert,Henry,2001,U.S. Court of Appeals for the Tenth Circuit,0,1,0,0,0,1,-0.1111111,-0.435554,0.21333173
1832,1382076,Robert,Henry,2005,U.S. Court of Appeals for the Tenth Circuit,0,1,0,0,0,1,-0.25,-0.4811149,-0.0188851
1833,1382076,Robert,Henry,2009,U.S. Court of Appeals for the Tenth Circuit,0,1,0,0,0,1,-0.25,-0.447915,-0.052085
1834,1390976,Robert,Katzmann,2004,U.S. Court of Appeals for the Second Circuit,0,1,0,0,0,1,0,0,0
1835,1390976,Robert,Katzmann,2007,U.S. Court of Appeals for the Second Circuit,0,1,0,0,0,1,-0.3571429,-0.643595,-0.0706907
1836,1390976,Robert,Katzmann,2012,U.S. Court of Appeals for the Second Circuit,0,1,0,0,0,1,-0.047619,-0.1401514,0.04491335
1837,1390976,Robert,Katzmann,2015,U.S. Court of Appeals for the Second Circuit,0,1,0,0,0,1,0,0,0
1838,1390976,Robert,Katzmann,2019,U.S. Court of Appeals for the Second Circuit,0,1,0,0,0,1,-0.0952381,-0.2803029,0.08982669
1839,1390976,Robert,Katzmann,2021,U.S. Court of Appeals for the Second Circuit,0,1,0,0,0,1,-0.1555556,-0.3167927,0.00568156
1840,1390786,Robert,King,2002,U.S. Court of Appeals for the Fourth Circuit,0,1,0,0,0,1,-0.2222222,-0.4046986,-0.0397459
1841,1390786,Robert,King,2005,U.S. Court of Appeals for the Fourth Circuit,0,1,0,0,0,1,-0.5952381,-0.9682481,-0.2222281
1842,1390786,Robert,King,2009,U.S. Court of Appeals for the Fourth Circuit,0,1,0,0,0,1,0.11111111,-0.5377746,0.7599968
1843,1390786,Robert,King,2013,U.S. Court of Appeals for the Fourth Circuit,0,1,0,0,0,1,0.25396825,0.01505064,0.49288587
1844,1390786,Robert,King,2016,U.S. Court of Appeals for the Fourth Circuit,0,1,0,0,0,1,0.10416667,-0.5816471,0.78998042
1845,1390786,Robert,King,2021,U.S. Court of Appeals for the Fourth Circuit,0,1,0,0,0,1,-0.1010101,-0.226788,0.02476785
1846,1390786,Robert,King,2024,U.S. Court of Appeals for the Fourth Circuit,0,1,0,0,0,1,0,0,0
1847,1383531,Robert,Krupansky,1991,U.S. Court of Appeals for the Sixth Circuit,1,1,0,0,0,1,0.74074074,0.52444551,0.95703597
1848,1383531,Robert,Krupansky,1995,U.S. Court of Appeals for the Sixth Circuit,1,1,0,0,0,1,0.71428571,0.49401456,0.93455687
1849,1383531,Robert,Krupansky,1999,U.S. Court of Appeals for the Sixth Circuit,1,1,0,0,0,1,0.5,0.1641586,0.8358414
1850,1383531,Robert,Krupansky,2002,U.S. Court of Appeals for the Sixth Circuit,1,1,0,0,0,1,0.44444444,-0.1687918,1.05768072
1851,7390466,Robert,Luck,2024,U.S. Court of Appeals for the Eleventh Circuit,1,1,0,0,0,1,0.5,-2.6568758,3.65687576
1852,1384936,Robert,McWilliams,1990,U.S. Court of Appeals for the Tenth Circuit,1,1,0,0,0,1,0.44444444,0.1200016,0.76888729
1853,1384936,Robert,McWilliams,1992,U.S. Court of Appeals for the Tenth Circuit,1,1,0,0,0,1,0.33333333,0.33333333,0.33333333
1854,1384936,Robert,McWilliams,1998,U.S. Court of Appeals for the Tenth Circuit,1,1,0,0,0,1,0.16666667,-0.1085536,0.4418869
1855,1384936,Robert,McWilliams,2001,U.S. Court of Appeals for the Tenth Circuit,1,1,0,0,0,1,0.05555556,-0.0563916,0.16750269
1856,1384936,Robert,McWilliams,2005,U.S. Court of Appeals for the Tenth Circuit,1,1,0,0,0,1,0.14666667,0.00229847,0.29103486
1857,1386106,Robert,Parker,1995,U.S. Court of Appeals for the Fifth Circuit,0,1,0,0,0,1,0.1,-0.3143565,0.51435654
1858,1386106,Robert,Parker,2000,U.S. Court of Appeals for the Fifth Circuit,0,1,0,0,0,1,0.33333333,-1.7712505,2.43791717
1859,1390706,Robert,Sack,2004,U.S. Court of Appeals for the Second Circuit,0,1,0,0,0,1,-0.0333333,-0.0944371,0.02777043
1860,1390706,Robert,Sack,2007,U.S. Court of Appeals for the Second Circuit,0,1,0,0,0,1,0.16666667,-0.3161358,0.64946909
1861,1390706,Robert,Sack,2012,U.S. Court of Appeals for the Second Circuit,0,1,0,0,0,1,0,0,0
1862,1390706,Robert,Sack,2015,U.S. Court of Appeals for the Second Circuit,0,1,0,0,0,1,0.0952381,-0.0898267,0.28030288
1863,1390706,Robert,Sack,2019,U.S. Court of Appeals for the Second Circuit,0,1,0,0,0,1,0.06349206,-0.2106566,0.3376407
1864,1390706,Robert,Sack,2021,U.S. Court of Appeals for the Second Circuit,0,1,0,0,0,1,-0.0833333,-0.2412149,0.07454822
1865,1393586,Robert,Wilkins,2016,U.S. Court of Appeals for the District of Columbia Circuit,0,1,0,1,0,0,0,-0.6405044,0.6405044
1866,1393586,Robert,Wilkins,2019,U.S. Court of Appeals for the District of Columbia Circuit,0,1,0,1,0,0,0,0,0
1867,1393586,Robert,Wilkins,2022,U.S. Court of Appeals for the District of Columbia Circuit,0,1,0,1,0,0,0,0,0
1868,1394016,Robin,Rosenbaum,2017,U.S. Court of Appeals for the Eleventh Circuit,0,0,0,0,0,1,-0.2666667,-0.6810232,0.14768987
1869,1394016,Robin,Rosenbaum,2020,U.S. Court of Appeals for the Eleventh Circuit,0,0,0,0,0,1,-0.0246914,-0.0706061,0.02122341
1870,1394016,Robin,Rosenbaum,2024,U.S. Court of Appeals for the Eleventh Circuit,0,0,0,0,0,1,-0.0952381,-0.2803029,0.08982669
1871,1391276,Roger,Gregory,2005,U.S. Court of Appeals for the Fourth Circuit,0,1,0,1,0,0,-0.0277778,-0.6161186,0.56056308
1872,1391276,Roger,Gregory,2009,U.S. Court of Appeals for the Fourth Circuit,0,1,0,1,0,0,0.25396825,0.06134671,0.44658979
1873,1391276,Roger,Gregory,2013,U.S. Court of Appeals for the Fourth Circuit,0,1,0,1,0,0,-0.0555556,-0.420029,0.3089179
1874,1391276,Roger,Gregory,2016,U.S. Court of Appeals for the Fourth Circuit,0,1,0,1,0,0,-0.3265306,-0.6811492,0.02808794
1875,1391276,Roger,Gregory,2021,U.S. Court of Appeals for the Fourth Circuit,0,1,0,1,0,0,-0.3888889,-0.6584933,-0.1192845
1876,1391276,Roger,Gregory,2024,U.S. Court of Appeals for the Fourth Circuit,0,1,0,1,0,0,-0.2222222,-0.8711079,0.42666346
1877,1385201,Roger,Miner,1990,U.S. Court of Appeals for the Second Circuit,1,1,0,0,0,1,0,NA,NA
1878,1385201,Roger,Miner,1992,U.S. Court of Appeals for the Second Circuit,1,1,0,0,0,1,0.66666667,NA,NA
1879,1385201,Roger,Miner,1996,U.S. Court of Appeals for the Second Circuit,1,1,0,0,0,1,0.38888889,0.11928449,0.65849328
1880,1385201,Roger,Miner,2000,U.S. Court of Appeals for the Second Circuit,1,1,0,0,0,1,0.31944444,0.14862311,0.49026578
1881,1385201,Roger,Miner,2004,U.S. Court of Appeals for the Second Circuit,1,1,0,0,0,1,0.44444444,0.22055018,0.66833871
1882,1385201,Roger,Miner,2007,U.S. Court of Appeals for the Second Circuit,1,1,0,0,0,1,0.33333333,0.10390998,0.56275668
1883,1390021,Roger,Wollman,1990,U.S. Court of Appeals for the Eighth Circuit,1,1,0,0,0,1,0.33333333,NA,NA
1884,1390021,Roger,Wollman,1993,U.S. Court of Appeals for the Eighth Circuit,1,1,0,0,0,1,0.75,0.55388638,0.94611362
1885,1390021,Roger,Wollman,1997,U.S. Court of Appeals for the Eighth Circuit,1,1,0,0,0,1,0.2962963,-0.1998764,0.79246898
1886,1390021,Roger,Wollman,2001,U.S. Court of Appeals for the Eighth Circuit,1,1,0,0,0,1,0.22727273,0.05315708,0.40138837
1887,1390021,Roger,Wollman,2005,U.S. Court of Appeals for the Eighth Circuit,1,1,0,0,0,1,0.30769231,0.1007782,0.51460641
